1335157200.0,4.96
1335243600.0,5.1
1335330000.0,5.13
1335416400.0,5.1
1335502800.0,5.11
1335589200.0,4.98
1335675600.0,4.9
1335762000.0,4.95
1335848400.0,5
1335934800.0,5.07
1336021200.0,5.13
1336107600.0,5.07
1336194000.0,5.08
1336280400.0,5.05
1336366800.0,5.06
1336453200.0,5.05
1336539600.0,5.04
1336626000.0,4.85
1336712400.0,4.96
1336798800.0,4.95
1336885200.0,4.93
1336971600.0,5.01
1337058000.0,5.03
1337144400.0,5.09
1337230800.0,5.1
1337317200.0,5.12
1337403600.0,5.1
1337490000.0,5.09
1337576400.0,5.1
1337662800.0,5.1
1337749200.0,5.14
1337835600.0,5.12
1337922000.0,5.15
1338008400.0,5.1
1338094800.0,5.14
1338181200.0,5.14
1338267600.0,5.15
1338354000.0,5.13
1338440400.0,5.18
1338526800.0,5.27
1338613200.0,5.25
1338699600.0,5.21
1338786000.0,5.27
1338872400.0,5.44
1338958800.0,5.46
1339045200.0,5.59
1339131600.0,5.63
1339218000.0,5.56
1339304400.0,5.47
1339390800.0,5.57
1339477200.0,5.7
1339563600.0,5.93
1339650000.0,5.95
1339736400.0,6.5
1339822800.0,6.4
1339909200.0,6.16
1339995600.0,6.31
1340082000.0,6.5
1340168400.0,6.67
1340254800.0,6.68
1340341200.0,6.55
1340427600.0,6.43
1340514000.0,6.35
1340600400.0,6.3
1340686800.0,6.42
1340773200.0,6.65
1340859600.0,6.61
1340946000.0,6.65
1341032400.0,6.69
1341118800.0,6.63
1341205200.0,6.76
1341291600.0,6.45
1341378000.0,6.51
1341464400.0,6.67
1341550800.0,6.65
1341637200.0,6.76
1341723600.0,6.8
1341810000.0,7.02
1341896400.0,7.2
1341982800.0,7.15
1342069200.0,7.76
1342155600.0,7.67
1342242000.0,7.54
1342328400.0,7.62
1342414800.0,8.5
1342501200.0,8.8
1342587600.0,9.11
1342674000.0,8.87
1342760400.0,8.52
1342846800.0,8.85
1342933200.0,8.41
1343019600.0,8.45
1343106000.0,8.6
1343192400.0,8.8
1343278800.0,8.9
1343365200.0,8.9
1343451600.0,8.89
1343538000.0,8.71
1343624400.0,9.1
1343710800.0,9.35
1343797200.0,9.55
1343883600.0,10.53
1343970000.0,10.97
1344056400.0,10.98
1344142800.0,10.87
